tag,userid,text,others,time,date,ip,sentiment_lr,sentiment_nb,sentiment_snow,country,city,jieba_text,candidate,round
推,mh631, 他的政見是批評其他人？,114.137.201.47 12/18 19:04,19:04,12/18 ,114.137.201.47 ,neg,neg,0.07343196629922777,Taiwan,Taoyuan District,   政見 批評 其他人,韓國瑜,12/18
→,frtwwilo, 他是不是不知道自己在說什麼= =, 101.15.205.93 12/18 19:04,19:04,12/18 , 101.15.205.93 ,neg,neg,0.2907110624985526,Taiwan,Taipei,   說  ,韓國瑜,12/18
→,marco4014, 不是很驕傲不看稿嗎 剛剛都偷瞄,111.240.216.241 12/18 19:04,19:04,12/18 ,111.240.216.241 ,neg,neg,0.2969041223292048,Taiwan,Taipei,   驕傲 看稿   剛剛 偷 瞄,韓國瑜,12/18
推,etiennechiu, 他嘴唇塗那麼紅，更像檳榔了, 119.14.90.5 12/18 19:04,19:04,12/18 , 119.14.90.5 ,neg,neg,0.2867323230085136,Taiwan,Neihu District,   嘴唇 塗 紅 檳榔,韓國瑜,12/18
噓,e73103999, 開始批評了哈哈, 114.27.87.181 12/18 19:04,19:04,12/18 , 114.27.87.181 ,neg,neg,0.08948532416135624,Taiwan,Kaohsiung City,   批評,韓國瑜,12/18
推,phaeton101, 政見啦 講三小,118.169.146.97 12/18 19:04,19:04,12/18 ,118.169.146.97 ,neg,neg,0.30203110521085563,Taiwan,Yilan,   政見   講三小,韓國瑜,12/18
→,james732, 幹講你自己的政見好ㄇ扯蔡英文衝三小,223.137.1.7 12/18 19:04,19:04,12/18 ,223.137.1.7 ,neg,neg,0.4109270622611233,Taiwan,Taipei,   幹講 政見 好 ㄇ 扯 蔡英文 衝三小,韓國瑜,12/18
推,redzyf, 一開口就幹話, 111.71.215.242 12/18 19:04,19:04,12/18 , 111.71.215.242 ,neg,neg,0.0624136285389163,Taiwan,Taichung,   開口 幹話,韓國瑜,12/18
噓,akame704, 廢話一堆, 114.136.142.99 12/18 19:04,19:04,12/18 , 114.136.142.99 ,neg,neg,0.07645008420769617,Taiwan,Banqiao District,   廢話 一堆,韓國瑜,12/18
推,a5580321, 係咧共三小...？,114.136.214.71 12/18 19:04,19:04,12/18 ,114.136.214.71 ,neg,neg,0.3507098548886397,Taiwan,Banqiao District,   係 咧 共三小,韓國瑜,12/18
→,kivan00, 猜中了 開始罵中央了 XDDDDDDDDDDD,114.46.196.185 12/18 19:04,19:04,12/18 ,114.46.196.185 ,neg,pos,0.5209001061466197,Taiwan,Taipei,   猜中   罵 中央   XDDDDDDDDDDD,韓國瑜,12/18
推,kmshy, 一開始就在講幹 笑死, 223.138.46.141 12/18 19:04,19:04,12/18 , 223.138.46.141 ,neg,neg,0.6789613486214775,Taiwan,Kaohsiung City,   講幹   笑死,韓國瑜,12/18
推,skylerlo, 開場就看到歹咪啊真傷眼,150.116.206.102 12/18 19:04,19:04,12/18 ,150.116.206.102 ,neg,neg,0.9885790645881503,Taiwan,Taipei,   開場 歹咪 真 傷眼,韓國瑜,12/18
→,F12, 耍嘴皮嗎,42.74.224.23 12/18 19:04,19:04,12/18 ,42.74.224.23 ,neg,neg,0.2109566147436669,Taiwan,Kaohsiung City,   耍嘴皮,韓國瑜,12/18
推,oldlu2002, 工三小？, 223.139.207.232 12/18 19:04,19:04,12/18 , 223.139.207.232 ,neg,neg,0.409990445057571,Taiwan,Chiayi City,   工三小,韓國瑜,12/18
→,JudgmentLin, 辯論殺小 是政見發表會,27.52.133.182 12/18 19:04,19:04,12/18 ,27.52.133.182 ,neg,neg,0.09014811356892127,Taiwan,Taoyuan District,   辯論 殺 小   政見發表會,韓國瑜,12/18
噓,yzeng36, 乾 聽不懂,223.140.223.8 12/18 19:04,19:04,12/18 ,223.140.223.8 ,neg,neg,0.7009302348296101,Taiwan,Taipei,   乾   聽不懂,韓國瑜,12/18
→,phoinixa, 還好吃飽了，看著這張臉真心無法進食,123.204.199.5 12/18 19:04,19:04,12/18 ,123.204.199.5 ,neg,pos,0.944469054350626,Taiwan,Taipei,   好吃 看著 這張 臉 真心 進食,韓國瑜,12/18
噓,kentin, 北七，政見發表你在那邊講國家定位,49.216.21.142 12/18 19:04,19:04,12/18 ,49.216.21.142 ,neg,neg,0.7487537587974293,Taiwan,Keelung,   北七 政見發表 講 國家 定位,韓國瑜,12/18
推,ToTaiwan, 果然一開始就批鬥，哈哈哈哈哈哈, 111.82.136.114 12/18 19:04,19:04,12/18 , 111.82.136.114 ,pos,pos,0.9629251185083814,Taiwan,Taoyuan District,   批鬥 哈哈哈 哈哈哈,韓國瑜,12/18
噓,swattw, 到底再供三小,36.239.126.44 12/18 19:04,19:04,12/18 ,36.239.126.44 ,neg,neg,0.372175200729156,Taiwan,Puzi Village,   再供 小,韓國瑜,12/18
→,fenrirdire, 政見,114.33.193.82 12/18 19:04,19:04,12/18 ,114.33.193.82 ,neg,neg,0.1837233963534416,Taiwan,Taipei,   政見,韓國瑜,12/18
→,kosuke, 他到底在講三小啊,111.250.154.173 12/18 19:04,19:04,12/18 ,111.250.154.173 ,neg,neg,0.6872316897626137,Taiwan,Keelung,   講三小,韓國瑜,12/18
推,small2th, 你的政見勒, 42.77.236.87 12/18 19:04,19:04,12/18 , 42.77.236.87 ,neg,neg,0.4737672181921917,Taiwan,Tainan City,   政見勒,韓國瑜,12/18
噓,uelx, 共三小,115.82.244.12 12/18 19:04,19:04,12/18 ,115.82.244.12 ,neg,neg,0.3999039594442698,Taiwan,Taichung,   共三小,韓國瑜,12/18
→,toshizo, 題目是：論政見發表會的意義與目的,218.161.12.201 12/18 19:04,19:04,12/18 ,218.161.12.201 ,neg,neg,0.04885991289103875,Taiwan,Taipei,   題目 政見發表會 意義 目的,韓國瑜,12/18
推,qwer338859, 發財,220.132.216.241 12/18 19:04,19:04,12/18 ,220.132.216.241 ,neg,neg,0.8182313426953005,Taiwan,Taichung,   發財,韓國瑜,12/18
噓,wila, ？？？政見呢,114.40.153.35 12/18 19:04,19:04,12/18 ,114.40.153.35 ,neg,neg,0.0201073855024283,Taiwan,Taipei,   政見呢,韓國瑜,12/18
噓,allen911007, ??????????, 118.163.71.50 12/18 19:04,19:04,12/18 , 118.163.71.50 ,neg,neg,0.5,Taiwan,Taipei,  ,韓國瑜,12/18
→,gracekan, 哲學課哦？,223.140.216.116 12/18 19:04,19:04,12/18 ,223.140.216.116 ,neg,neg,0.32719906417647937,Taiwan,Yilan,   哲學 課,韓國瑜,12/18
噓,bear07, 講啥東西...,106.1.225.55 12/18 19:05,19:05,12/18 ,106.1.225.55 ,neg,neg,0.8825275654783704,Taiwan,Hsinchu,   講啥 東西,韓國瑜,12/18
推,hee0710, 是到底在公三小耶,101.14.146.213 12/18 19:05,19:05,12/18 ,101.14.146.213 ,neg,neg,0.5075949630411359,Taiwan,Banqiao District,   公三小耶,韓國瑜,12/18
推,Carrarese, 開頭就蔣幹畫, 175.182.19.63 12/18 19:05,19:05,12/18 , 175.182.19.63 ,neg,neg,0.26739162711593734,Taiwan,Kaohsiung City,   開頭 蔣幹畫,韓國瑜,12/18
噓,EasyVinus, 韓還沒講政見, 118.168.236.189 12/18 19:05,19:05,12/18 , 118.168.236.189 ,neg,neg,0.2107244975491792,Taiwan,Taipei,   韓還 沒講 政見,韓國瑜,12/18
→,ionchips, 共三小,223.137.38.50 12/18 19:05,19:05,12/18 ,223.137.38.50 ,neg,neg,0.3999039594442698,Taiwan,Taipei,   共三小,韓國瑜,12/18
推,cm751298, 他在講什麼東西.....,36.237.249.242 12/18 19:05,19:05,12/18 ,36.237.249.242 ,neg,neg,0.9371355620910816,Taiwan,Pingtung City,   他在講 東西,韓國瑜,12/18
推,killmebaby, 政見呢？,112.105.238.115 12/18 19:05,19:05,12/18 ,112.105.238.115 ,neg,neg,0.1837233963534416,Taiwan,Kaohsiung City,   政見呢,韓國瑜,12/18
推,applepowpow, ...... 是在公蝦毀,223.136.192.220 12/18 19:05,19:05,12/18 ,223.136.192.220 ,neg,neg,0.5980471958595375,Taiwan,Banqiao District,     公蝦毀,韓國瑜,12/18
推,beach093761, 來了來了，開始講空話了,42.77.169.13 12/18 19:05,19:05,12/18 ,42.77.169.13 ,neg,neg,0.4784821957012877,Taiwan,Kaohsiung City,   講 空話,韓國瑜,12/18
→,ken3kg21, 挑語病時間來了 xd, 223.137.104.189 12/18 19:05,19:05,12/18 , 223.137.104.189 ,neg,neg,0.22064467678627364,Taiwan,Taipei,   挑 語病 時間   xd,韓國瑜,12/18
→,ayumina11, 未看先猜又老又窮, 223.139.3.180 12/18 19:05,19:05,12/18 , 223.139.3.180 ,neg,neg,0.6593555325647497,Taiwan,Changhua,   未 先猜 窮,韓國瑜,12/18
推,pian0214, zzZz 他感謝高雄人選人出來吶XD,219.85.104.218 12/18 19:05,19:05,12/18 ,219.85.104.218 ,pos,pos,0.9031556473629665,Taiwan,Taipei,   zzZz   感謝 高雄人 選人 XD,韓國瑜,12/18
推,tigerzz3, 幹林涼是政見發表 不是辯論好ㄇ, 114.43.132.184 12/18 19:05,19:05,12/18 , 114.43.132.184 ,neg,neg,0.2061447565993435,Taiwan,Taipei,   幹林涼 政見發表   辯論 好 ㄇ,韓國瑜,12/18
噓,yuyahan,,114.41.180.13 12/18 19:05,19:05,12/18 ,114.41.180.13 ,neg,neg,,Taiwan,Miaoli City,,韓國瑜,12/18
推,mengfen, 在講什麼不重要的話？,114.27.31.66 12/18 19:05,19:05,12/18 ,114.27.31.66 ,neg,pos,0.2544003547875391,Taiwan,Taipei,   在講,韓國瑜,12/18
噓,fuxkyou, 你的政見在哪裡啦幹草包,101.12.133.2 12/18 19:05,19:05,12/18 ,101.12.133.2 ,neg,neg,0.17789308996534015,Taiwan,Banqiao District,   政見在哪 裡啦幹 草包,韓國瑜,12/18
推,doublecc, 先批再說 嘻嘻, 36.227.103.81 12/18 19:05,19:05,12/18 , 36.227.103.81 ,neg,neg,0.7583011331708408,Taiwan,Taoyuan District,   先批   嘻嘻,韓國瑜,12/18
→,yingying23, 只會罵蔡英文還會幹嘛？？？, 39.9.73.89 12/18 19:05,19:05,12/18 , 39.9.73.89 ,neg,neg,0.014714110999531238,Taiwan,Chiayi City,   只會 罵 蔡英文 還會 幹嘛,韓國瑜,12/18
推,fj90201, 韓式政見, 42.74.145.179 12/18 19:05,19:05,12/18 , 42.74.145.179 ,neg,neg,0.29427758645206614,Taiwan,Kaohsiung City,   韓式 政見,韓國瑜,12/18
推,no4, 政見就是 沒有政見, 1.160.143.71 12/18 19:05,19:05,12/18 , 1.160.143.71 ,neg,neg,0.019386784315458927,Taiwan,Taipei,   政見   沒有政見,韓國瑜,12/18
→,akillerk, 砲什麼啦！ 政見呢？, 220.135.22.68 12/18 19:05,19:05,12/18 , 220.135.22.68 ,neg,neg,0.3432257778084884,Taiwan,Taipei,   砲   政見呢,韓國瑜,12/18
→,marco4014, 到底在講什麼, 111.240.216.241 12/18 19:05,19:05,12/18 , 111.240.216.241 ,neg,neg,0.8884012622249854,Taiwan,Taipei,   在講,韓國瑜,12/18
→,Bluedicker, 這個國家 政見發表XDDD,27.242.6.196 12/18 19:05,19:05,12/18 ,27.242.6.196 ,neg,neg,0.06518331387196696,Taiwan,Yilan,   國家   政見發表 XDDD,韓國瑜,12/18
推,Ipadhotwater, 他真的開始亂飄了...,49.159.183.101 12/18 19:05,19:05,12/18 ,49.159.183.101 ,neg,neg,0.02531993166850266,Taiwan,Taipei,   真的 亂 飄,韓國瑜,12/18
→,kutsu, 以為辯論膩,42.75.231.32 12/18 19:05,19:05,12/18 ,42.75.231.32 ,neg,neg,0.1956519142229829,Taiwan,Taipei,   辯論 膩,韓國瑜,12/18
→,etiennechiu, 講自己政見不會？只會攻擊別人, 119.14.90.5 12/18 19:05,19:05,12/18 , 119.14.90.5 ,neg,neg,0.01555201377418236,Taiwan,Neihu District,   講 政見 只會 攻擊,韓國瑜,12/18
噓,mixxx, ..., 27.52.39.223 12/18 19:05,19:05,12/18 , 27.52.39.223 ,neg,neg,0.4235033259423502,Taiwan,Taipei,  ,韓國瑜,12/18
推,Summer1308, 所以政見呢？,36.226.180.99 12/18 19:05,19:05,12/18 ,36.226.180.99 ,neg,neg,0.1837233963534416,Taiwan,Zhubei City,   政見呢,韓國瑜,12/18
→,derekhsu, 花了快3分鐘了，不知道他在說什麼,112.105.254.69 12/18 19:05,19:05,12/18 ,112.105.254.69 ,neg,neg,0.7522231653087703,Taiwan,Kaohsiung City,   花 分鐘 說,韓國瑜,12/18
推,guardinhell, 這個國家~這個國家~, 42.72.210.119 12/18 19:05,19:05,12/18 , 42.72.210.119 ,neg,neg,0.027523938696649486,Taiwan,Zhongli District,   國家 國家,韓國瑜,12/18
→,forsalama, 不是改發表政見嗎...., 111.71.13.239 12/18 19:05,19:05,12/18 , 111.71.13.239 ,neg,neg,0.018448573112810007,Taiwan,Taipei,   改 發表 政見,韓國瑜,12/18
推,tab222777, 政見在哪XDDDDDDDDDDD,36.224.43.26 12/18 19:05,19:05,12/18 ,36.224.43.26 ,neg,neg,0.16849244223532023,Taiwan,Neihu District,   政見在哪 XDDDDDDDDDDD,韓國瑜,12/18
→,godtim, 什麼這個國家, 114.38.246.250 12/18 19:05,19:05,12/18 , 114.38.246.250 ,neg,neg,0.5606850115597587,Taiwan,Magong,   國家,韓國瑜,12/18
推,Henry, 韓到底在講三小, 125.231.58.73 12/18 19:05,19:05,12/18 , 125.231.58.73 ,neg,neg,0.664225350172377,Taiwan,Zhunan Township,   韓 講三小,韓國瑜,12/18
噓,btohsa, 北七逆 一開始就離題,220.134.100.36 12/18 19:05,19:05,12/18 ,220.134.100.36 ,neg,neg,0.026123468875966616,Taiwan,Chiayi City,   北七逆   離題,韓國瑜,12/18
推,c871111116, 果然是把政見發表當辯論用= =, 175.182.176.168 12/18 19:05,19:05,12/18 , 175.182.176.168 ,neg,neg,0.26147937542067223,Taiwan,Taipei,   政見發表 辯論  ,韓國瑜,12/18
推,jcto04, 正常發揮, 103.234.79.129 12/18 19:05,19:05,12/18 , 103.234.79.129 ,neg,neg,0.9180767381371838,Taiwan,Taipei,   正常發揮,韓國瑜,12/18
推,didihouse, 沒有政見就下台啦 幹話一堆, 111.83.191.253 12/18 19:05,19:05,12/18 , 111.83.191.253 ,neg,neg,0.006503571710067435,Taiwan,Taichung,   沒有政見 下台   幹話 一堆,韓國瑜,12/18
→,suikokuo, 聽不懂,218.164.57.12 12/18 19:05,19:05,12/18 ,218.164.57.12 ,neg,neg,0.3423861161507268,Taiwan,Pingtung City,   聽不懂,韓國瑜,12/18
噓,dyrhue1126, 看著他的臉聽好痛苦....., 180.217.106.203 12/18 19:05,19:05,12/18 , 180.217.106.203 ,neg,neg,0.6445610833346126,Taiwan,Taipei,   看著 臉 聽 好 痛苦,韓國瑜,12/18
→,husky5566, 整場應該會一直罵小英XD,49.214.208.101 12/18 19:05,19:05,12/18 ,49.214.208.101 ,neg,neg,0.1263685717233708,Taiwan,Yilan,   整場 罵 小英 XD,韓國瑜,12/18
噓,JE5608, 到底在說什麼, 182.233.17.185 12/18 19:05,19:05,12/18 , 182.233.17.185 ,neg,neg,0.6025941089430122,Taiwan,Changhua City,   說,韓國瑜,12/18
噓,lucky1017, 又講廢話 只會中華民國,223.137.15.79 12/18 19:05,19:05,12/18 ,223.137.15.79 ,neg,neg,0.3527916609744767,Taiwan,Banqiao District,   又講 廢話   只會 中華民國,韓國瑜,12/18
推,dinokao111, 到底在講什麼啊....,101.15.132.95 12/18 19:05,19:05,12/18 ,101.15.132.95 ,neg,neg,0.7288225641250783,Taiwan,Taipei,   在講,韓國瑜,12/18
→,dioradio, 陰囊臉2分鐘都在講幹話,110.50.140.127 12/18 19:05,19:05,12/18 ,110.50.140.127 ,neg,neg,0.412012828256208,Taiwan,Banqiao District,   陰囊 臉 分鐘 講幹話,韓國瑜,12/18
噓,same01216, 政見勒, 110.28.73.207 12/18 19:05,19:05,12/18 , 110.28.73.207 ,neg,neg,0.4737672181921917,Taiwan,Taipei,   政見勒,韓國瑜,12/18
噓,wasula, 到底知不知道政見發表的意思是什麼,180.217.212.105 12/18 19:05,19:05,12/18 ,180.217.212.105 ,neg,neg,0.28002096794789133,Taiwan,Hsinchu,   知不知道 政見發表,韓國瑜,12/18
→,Tmmontal, 政見發表，不是辯論會好嗎....., 42.76.1.141 12/18 19:05,19:05,12/18 , 42.76.1.141 ,neg,neg,0.01846952294069837,Taiwan,Chiayi City,   政見發表 辯論會 好,韓國瑜,12/18
→,wila, 這不是攻擊蔡英文大會好嗎,114.40.153.35 12/18 19:05,19:05,12/18 ,114.40.153.35 ,neg,neg,0.19611961175774295,Taiwan,Taipei,   攻擊 蔡英文 大會 好,韓國瑜,12/18
→,bonfferoni, 拎娘哩 你在選區長還是總統?,180.176.0.145 12/18 19:05,19:05,12/18 ,180.176.0.145 ,neg,neg,0.09985998114053907,Taiwan,Taipei,   拎 娘哩   選 區長 總統,韓國瑜,12/18
噓,wlaga1234, 政見發表會 一直跳針是在靠北啥小？, 36.230.80.21 12/18 19:05,19:05,12/18 , 36.230.80.21 ,neg,neg,0.155461316572167,Taiwan,Yilan,   政見發表會   跳針 靠北 小,韓國瑜,12/18
推,tkglobe, 政見發表會？, 61.64.177.107 12/18 19:05,19:05,12/18 , 61.64.177.107 ,neg,neg,0.11848104818321747,Taiwan,Taipei,   政見發表會,韓國瑜,12/18
推,forgethope, 政見呢....,106.107.194.5 12/18 19:05,19:05,12/18 ,106.107.194.5 ,neg,neg,0.07062167768017524,Taiwan,Taipei,   政見呢,韓國瑜,12/18
→,s202655, 直接進行詰問嗎??????,114.47.66.70 12/18 19:05,19:05,12/18 ,114.47.66.70 ,neg,neg,0.03228833997464464,Taiwan,Chiayi City,   詰問,韓國瑜,12/18
→,JudgmentLin, 供殺小啦, 27.52.133.182 12/18 19:05,19:05,12/18 , 27.52.133.182 ,neg,neg,0.48313634606040756,Taiwan,Taoyuan District,   供殺 小,韓國瑜,12/18
→,toshizo, 很努力地要混過十分鐘,218.161.12.201 12/18 19:05,19:05,12/18 ,218.161.12.201 ,pos,pos,0.7458389973333973,Taiwan,Taipei,   努力 地要 混過 十分鐘,韓國瑜,12/18
→,phoinixa, 笑死 開場直接突入XDDDDD, 123.204.199.5 12/18 19:05,19:05,12/18 , 123.204.199.5 ,neg,neg,0.08100884112792306,Taiwan,Taipei,   笑死   開場 突入 XDDDDD,韓國瑜,12/18
推,aggressorX, 讓我想到去年的 剛剛柯市長, 36.231.58.151 12/18 19:05,19:05,12/18 , 36.231.58.151 ,neg,neg,0.3545617276669223,Taiwan,Keelung,   想到 去年   剛剛 柯 市長,韓國瑜,12/18
噓,bbqdio, 共,218.173.239.236 12/18 19:05,19:05,12/18 ,218.173.239.236 ,neg,neg,0.4835164835164839,Taiwan,Pingtung City,  ,韓國瑜,12/18
推,zxcdewqa, 他是不是當做辯論會在辯論啊？, 124.11.188.171 12/18 19:05,19:05,12/18 , 124.11.188.171 ,neg,neg,0.11976802098815342,Taiwan,Banqiao District,   當做 辯論會 辯論,韓國瑜,12/18
→,piedraj, 這個國家？說什麼？,114.24.109.205 12/18 19:05,19:05,12/18 ,114.24.109.205 ,neg,neg,0.19044418194813884,Taiwan,Taipei,   國家 說,韓國瑜,12/18
推,sam20135, 這不是政見說明嗎???,111.252.68.249 12/18 19:05,19:05,12/18 ,111.252.68.249 ,neg,neg,0.01286306976855156,Taiwan,Taipei,   政見,韓國瑜,12/18
推,a77942002, ........................,122.121.44.207 12/18 19:05,19:05,12/18 ,122.121.44.207 ,neg,neg,0.5,Taiwan,Taipei,   ........................,韓國瑜,12/18
推,wwf0322, 韓導是在哈囉？？？, 27.242.138.62 12/18 19:05,19:05,12/18 , 27.242.138.62 ,neg,neg,0.06881161774190836,Taiwan,Hsinchu,   韓導 是在哈囉,韓國瑜,12/18
→,kutsu, 政見又不講了,42.75.231.32 12/18 19:05,19:05,12/18 ,42.75.231.32 ,neg,neg,0.24276225182992017,Taiwan,Taipei,   政見 不講,韓國瑜,12/18
噓,baowowo, 所以政見到底是什麼？,42.72.135.57 12/18 19:05,19:05,12/18 ,42.72.135.57 ,neg,neg,0.3258724308640766,Taiwan,Zhongli District,   政見,韓國瑜,12/18
→,EasyVinus, 這是政見發表會，不是辯論會，超爛咖, 118.168.236.189 12/18 19:05,19:05,12/18 , 118.168.236.189 ,neg,neg,0.0018125640528501297,Taiwan,Taipei,   這是 政見發表會 辯論會 超爛 咖,韓國瑜,12/18
推,ddreamer, 政見發表？？？, 140.115.158.86 12/18 19:05,19:05,12/18 , 140.115.158.86 ,neg,neg,0.04236091699609823,Taiwan,Zhongli District,   政見發表,韓國瑜,12/18
推,eric525498, 甘霖老師 又在供山小,223.141.137.67 12/18 19:05,19:05,12/18 ,223.141.137.67 ,neg,neg,0.4438095120695853,Taiwan,Tainan City,   甘霖 老師   供山 小,韓國瑜,12/18
噓,dal1616, 沒有國哪有家，沒有家哪有我,180.204.40.4 12/18 19:05,19:05,12/18 ,180.204.40.4 ,neg,neg,0.3279237303980703,Taiwan,Tainan City,   國哪有家 家,韓國瑜,12/18
推,murray, 我剛剛開始前就說了，韓只會罵蔡英文, 61.228.8.195 12/18 19:05,19:05,12/18 , 61.228.8.195 ,neg,neg,0.18318346434500887,Taiwan,Banqiao District,   剛剛開始 前 說 韓只 罵 蔡英文,韓國瑜,12/18
→,tigerzz3, 哈囉？？政見？？？？？, 114.43.132.184 12/18 19:05,19:05,12/18 , 114.43.132.184 ,neg,neg,0.0067714928945167285,Taiwan,Taipei,   哈囉 政見,韓國瑜,12/18
推,ooouuooo, 是在講廢話哦, 36.225.104.160 12/18 19:05,19:05,12/18 , 36.225.104.160 ,neg,neg,0.32719906417647937,Taiwan,Taipei,   在講 廢話,韓國瑜,12/18
推,daisy841110, 政見咧？, 115.82.3.34 12/18 19:05,19:05,12/18 , 115.82.3.34 ,neg,neg,0.4737672181921917,Taiwan,Banqiao District,   政見 咧,韓國瑜,12/18
噓,plumtreeman, 對 超傻眼,180.204.4.248 12/18 19:05,19:05,12/18 ,180.204.4.248 ,neg,neg,0.5087468187359165,Taiwan,Tainan City,     超 傻眼,韓國瑜,12/18
→,jganet, 政見勒....真草包,223.138.80.62 12/18 19:05,19:05,12/18 ,223.138.80.62 ,neg,neg,0.42314284894431853,Taiwan,Tainan City,   政見勒 真 草包,韓國瑜,12/18
推,shinobunodok, 靠北喔 他是要不要講政見啦, 36.236.225.62 12/18 19:05,19:05,12/18 , 36.236.225.62 ,neg,neg,0.1239397619147018,Taiwan,Kaohsiung City,   靠北 喔   講 政見,韓國瑜,12/18
推,adamcha, 笑死,220.128.97.223 12/18 19:05,19:05,12/18 ,220.128.97.223 ,neg,neg,0.4913691286285672,Taiwan,Guishan District,   笑死,韓國瑜,12/18
→,derekhsu, 你今天先發言還敢先攻擊...., 112.105.254.69 12/18 19:05,19:05,12/18 , 112.105.254.69 ,neg,neg,0.06872302012280007,Taiwan,Kaohsiung City,   先 發言 還敢 先 攻擊,韓國瑜,12/18
→,phaeton101, 他是不是跑錯場 這政見發表不是辯論耶,118.169.146.97 12/18 19:05,19:05,12/18 ,118.169.146.97 ,neg,neg,0.20900299233036712,Taiwan,Yilan,   跑 錯場   政見發表 辯論 耶,韓國瑜,12/18
→,hawaii987, 好多帳號傾巢而出, 49.217.99.236 12/18 19:05,19:05,12/18 , 49.217.99.236 ,neg,neg,0.8975883596445269,Taiwan,Taichung,   好多 帳號 傾巢而出,韓國瑜,12/18
噓,zoe2481, 幹....這隻低能兒又開始了, 223.139.106.124 12/18 19:05,19:05,12/18 , 223.139.106.124 ,neg,neg,0.04681769952446935,Taiwan,Kaohsiung City,   幹 隻 低能兒,韓國瑜,12/18
→,husky5566, 整場應該會一直罵小英XD,49.214.208.101 12/18 19:05,19:05,12/18 ,49.214.208.101 ,neg,neg,0.1263685717233708,Taiwan,Yilan,   整場 罵 小英 XD,韓國瑜,12/18
推,yanmeier, 是在哈囉,1.171.171.135 12/18 19:05,19:05,12/18 ,1.171.171.135 ,neg,neg,0.5,Taiwan,Taipei,   是在哈囉,韓國瑜,12/18
噓,jezz9740, 這草包是不是不懂什麼叫政見發表,111.83.22.103 12/18 19:05,19:05,12/18 ,111.83.22.103 ,neg,neg,0.44523843021277376,Taiwan,Changhua,   草包 懂 政見發表,韓國瑜,12/18
→,OOQ, 所以我說你的政見呢？,36.233.8.241 12/18 19:05,19:05,12/18 ,36.233.8.241 ,neg,neg,0.10377510447576022,Taiwan,Taichung,   說 政見呢,韓國瑜,12/18
推,rowi, 這不是政見發表會嗎………, 27.247.130.136 12/18 19:05,19:05,12/18 , 27.247.130.136 ,neg,neg,0.023029279615492504,Taiwan,Nantou City,   政見發表會,韓國瑜,12/18
→,phoinixa, 開罵蔡英文囉∼∼∼∼,123.204.199.5 12/18 19:05,19:05,12/18 ,123.204.199.5 ,neg,neg,0.5369362411287544,Taiwan,Taipei,   開罵 蔡英文 囉 ∼ ∼ ∼ ∼,韓國瑜,12/18
噓,dlam002, 高雄市長,27.246.193.6 12/18 19:05,19:05,12/18 ,27.246.193.6 ,neg,neg,0.3934741866231902,Taiwan,Hsinchu,   高雄市長,韓國瑜,12/18
噓,newpants, 政見勒？, 27.246.109.7 12/18 19:05,19:05,12/18 , 27.246.109.7 ,neg,neg,0.4737672181921917,Taiwan,Banqiao District,   政見勒,韓國瑜,12/18
噓,kuyoma3310, 幹 我說那個政見呢？, 27.242.40.197 12/18 19:05,19:05,12/18 , 27.242.40.197 ,neg,neg,0.018424849212232863,Taiwan,Kaohsiung City,   幹   說 政見呢,韓國瑜,12/18
→,EasyVinus, 離題王, 118.168.236.189 12/18 19:05,19:05,12/18 , 118.168.236.189 ,neg,neg,0.22199755719577963,Taiwan,Taipei,   離題 王,韓國瑜,12/18
